link, likes, dislikes, level, accepted, submissions, acceptance_rate
https://leetcode.com/problems/find-k-pairs-with-smallest-sums, 2769, 167, Medium, 158777, 408158, 0.39
https://leetcode.com/problems/guess-number-higher-or-lower, 582, 96, Easy, 277854, 576253, 0.48
https://leetcode.com/problems/guess-number-higher-or-lower-ii, 1366, 1720, Medium, 89705, 199196, 0.45
https://leetcode.com/problems/wiggle-subsequence, 2449, 87, Medium, 128616, 289835, 0.44
https://leetcode.com/problems/combination-sum-iv, 3084, 354, Medium, 221551, 454432, 0.49
https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix, 5310, 225, Medium, 354285, 599479, 0.59
https://leetcode.com/problems/insert-delete-getrandom-o1, 4966, 270, Medium, 441962, 866345, 0.51
https://leetcode.com/problems/insert-delete-getrandom-o1-duplicates-allowed, 1494, 111, Hard, 101683, 287610, 0.35
https://leetcode.com/problems/linked-list-random-node, 1649, 421, Medium, 146822, 250198, 0.59
https://leetcode.com/problems/ransom-note, 1477, 286, Easy, 337302, 609006, 0.55
https://leetcode.com/problems/shuffle-an-array, 626, 575, Medium, 243985, 430829, 0.57
https://leetcode.com/problems/mini-parser, 348, 1092, Medium, 46727, 131163, 0.36
https://leetcode.com/problems/lexicographical-numbers, 1091, 110, Medium, 78698, 135619, 0.58
https://leetcode.com/problems/first-unique-character-in-a-string, 4417, 179, Easy, 957984, 1697711, 0.56
https://leetcode.com/problems/longest-absolute-file-path, 928, 2050, Medium, 122946, 270149, 0.46
https://leetcode.com/problems/find-the-difference, 1826, 345, Easy, 310509, 526434, 0.59
https://leetcode.com/problems/elimination-game, 710, 477, Medium, 43583, 94264, 0.46
https://leetcode.com/problems/perfect-rectangle, 566, 96, Hard, 33127, 103869, 0.32
https://leetcode.com/problems/is-subsequence, 3636, 268, Easy, 380634, 759469, 0.5
https://leetcode.com/problems/utf-8-validation, 348, 1476, Medium, 65699, 168042, 0.39
https://leetcode.com/problems/decode-string, 7415, 314, Medium, 446526, 799963, 0.56
https://leetcode.com/problems/longest-substring-with-at-least-k-repeating-characters, 3588, 311, Medium, 147169, 331459, 0.44
https://leetcode.com/problems/rotate-function, 749, 205, Medium, 58349, 150732, 0.39
https://leetcode.com/problems/integer-replacement, 745, 411, Medium, 77363, 224243, 0.34
https://leetcode.com/problems/random-pick-index, 891, 982, Medium, 158042, 251618, 0.63
https://leetcode.com/problems/evaluate-division, 4588, 383, Medium, 230949, 408307, 0.57
https://leetcode.com/problems/nth-digit, 620, 1449, Medium, 73349, 220076, 0.33
https://leetcode.com/problems/binary-watch, 884, 1670, Easy, 106351, 212314, 0.5
https://leetcode.com/problems/remove-k-digits, 4375, 182, Medium, 211847, 727951, 0.29
https://leetcode.com/problems/frog-jump, 2232, 155, Hard, 145530, 340350, 0.43
https://leetcode.com/problems/sum-of-left-leaves, 2971, 234, Easy, 323272, 592538, 0.55
https://leetcode.com/problems/convert-a-number-to-hexadecimal, 813, 159, Easy, 93972, 206261, 0.46
https://leetcode.com/problems/queue-reconstruction-by-height, 4653, 498, Medium, 215633, 308888, 0.7
https://leetcode.com/problems/trapping-rain-water-ii, 2487, 57, Hard, 64953, 139589, 0.47
https://leetcode.com/problems/longest-palindrome, 2351, 141, Easy, 249935, 469724, 0.53
https://leetcode.com/problems/split-array-largest-sum, 4244, 124, Hard, 165738, 333891, 0.5
https://leetcode.com/problems/fizz-buzz, 160, 29, Easy, 573134, 868434, 0.66
https://leetcode.com/problems/arithmetic-slices, 2605, 224, Medium, 169969, 273334, 0.62
https://leetcode.com/problems/third-maximum-number, 1499, 2183, Easy, 299854, 952739, 0.31
https://leetcode.com/problems/add-strings, 2853, 513, Easy, 432331, 837847, 0.52
https://leetcode.com/problems/partition-equal-subset-sum, 6762, 111, Medium, 399279, 864346, 0.46
https://leetcode.com/problems/pacific-atlantic-water-flow, 3069, 715, Medium, 170065, 356550, 0.48
https://leetcode.com/problems/battleships-in-a-board, 1337, 699, Medium, 136823, 187567, 0.73
https://leetcode.com/problems/strong-password-checker, 439, 1204, Hard, 22685, 162160, 0.14
https://leetcode.com/problems/maximum-xor-of-two-numbers-in-an-array, 3654, 308, Medium, 117191, 216447, 0.54
https://leetcode.com/problems/reconstruct-original-digits-from-english, 539, 1720, Medium, 56367, 109805, 0.51
https://leetcode.com/problems/construct-quad-tree, 435, 617, Medium, 37676, 58285, 0.65
https://leetcode.com/problems/n-ary-tree-level-order-traversal, 1631, 81, Medium, 161655, 235930, 0.69
https://leetcode.com/problems/flatten-a-multilevel-doubly-linked-list, 3383, 244, Medium, 216467, 368594, 0.59
https://leetcode.com/problems/all-oone-data-structure, 998, 122, Hard, 51746, 147057, 0.35
https://leetcode.com/problems/minimum-genetic-mutation, 755, 90, Medium, 48079, 105663, 0.46
https://leetcode.com/problems/number-of-segments-in-a-string, 406, 971, Easy, 109641, 289042, 0.38
https://leetcode.com/problems/non-overlapping-intervals, 3438, 94, Medium, 213255, 449484, 0.47
https://leetcode.com/problems/find-right-interval, 1071, 234, Medium, 73152, 148640, 0.49
https://leetcode.com/problems/path-sum-iii, 6977, 354, Medium, 341723, 683674, 0.5
https://leetcode.com/problems/find-all-anagrams-in-a-string, 6786, 246, Medium, 485702, 1016819, 0.48
https://leetcode.com/problems/k-th-smallest-in-lexicographical-order, 523, 72, Hard, 16907, 55586, 0.3
https://leetcode.com/problems/arranging-coins, 1898, 983, Easy, 257902, 573995, 0.45
https://leetcode.com/problems/find-all-duplicates-in-an-array, 5602, 235, Medium, 369073, 512996, 0.72
https://leetcode.com/problems/string-compression, 1875, 3991, Medium, 228653, 486531, 0.47
https://leetcode.com/problems/add-two-numbers-ii, 3162, 224, Medium, 291720, 501465, 0.58
https://leetcode.com/problems/arithmetic-slices-ii-subsequence, 1221, 84, Hard, 42003, 107087, 0.39
https://leetcode.com/problems/number-of-boomerangs, 566, 843, Medium, 81228, 151365, 0.54
https://leetcode.com/problems/find-all-numbers-disappeared-in-an-array, 6014, 363, Easy, 524686, 894216, 0.59
https://leetcode.com/problems/serialize-and-deserialize-bst, 2507, 123, Medium, 182636, 327323, 0.56
https://leetcode.com/problems/sort-characters-by-frequency, 3693, 175, Medium, 336609, 500466, 0.67
https://leetcode.com/problems/minimum-number-of-arrows-to-burst-balloons, 3210, 94, Medium, 176665, 335232, 0.53
https://leetcode.com/problems/minimum-moves-to-equal-array-elements, 1308, 1484, Medium, 115024, 215361, 0.53
https://leetcode.com/problems/4sum-ii, 3571, 107, Medium, 238903, 420510, 0.57
https://leetcode.com/problems/assign-cookies, 1289, 147, Easy, 153358, 302427, 0.51
https://leetcode.com/problems/132-pattern, 3006, 169, Medium, 102596, 332327, 0.31
https://leetcode.com/problems/circular-array-loop, 299, 238, Medium, 55739, 177449, 0.31
https://leetcode.com/problems/poor-pigs, 615, 1121, Hard, 32938, 59510, 0.55
https://leetcode.com/problems/repeated-substring-pattern, 3044, 295, Easy, 226400, 520248, 0.44
https://leetcode.com/problems/lfu-cache, 2872, 191, Hard, 141114, 362561, 0.39
https://leetcode.com/problems/hamming-distance, 2929, 196, Easy, 459408, 617642, 0.74
https://leetcode.com/problems/minimum-moves-to-equal-array-elements-ii, 1243, 70, Medium, 83120, 146887, 0.57
https://leetcode.com/problems/island-perimeter, 4018, 224, Easy, 345736, 503419, 0.69
https://leetcode.com/problems/can-i-win, 1728, 276, Medium, 71853, 241454, 0.3
https://leetcode.com/problems/count-the-repetitions, 280, 253, Hard, 13765, 47598, 0.29
https://leetcode.com/problems/unique-substrings-in-wraparound-string, 1012, 129, Medium, 33769, 90657, 0.37
https://leetcode.com/problems/validate-ip-address, 634, 2276, Medium, 120014, 460819, 0.26
https://leetcode.com/problems/implement-rand10-using-rand7, 837, 276, Medium, 59171, 126944, 0.47
https://leetcode.com/problems/concatenated-words, 1722, 204, Hard, 120390, 285014, 0.42
https://leetcode.com/problems/matchsticks-to-square, 1479, 117, Medium, 73074, 180853, 0.4
https://leetcode.com/problems/ones-and-zeroes, 2616, 315, Medium, 100998, 228001, 0.44
https://leetcode.com/problems/heaters, 1238, 1004, Medium, 84132, 240965, 0.35
https://leetcode.com/problems/number-complement, 1871, 102, Easy, 256467, 385480, 0.67
https://leetcode.com/problems/total-hamming-distance, 1526, 75, Medium, 84608, 163324, 0.52
https://leetcode.com/problems/generate-random-point-in-a-circle, 348, 657, Medium, 32468, 82664, 0.39
https://leetcode.com/problems/largest-palindrome-product, 116, 1434, Hard, 19626, 63956, 0.31
https://leetcode.com/problems/sliding-window-median, 1956, 123, Hard, 97173, 239454, 0.41
https://leetcode.com/problems/magical-string, 167, 892, Medium, 26916, 54525, 0.49
https://leetcode.com/problems/license-key-formatting, 716, 1039, Easy, 200727, 465448, 0.43
https://leetcode.com/problems/smallest-good-base, 254, 422, Hard, 16366, 43468, 0.38
https://leetcode.com/problems/max-consecutive-ones, 2294, 392, Easy, 595712, 1087917, 0.55
https://leetcode.com/problems/predict-the-winner, 2654, 137, Medium, 105097, 210472, 0.5
https://leetcode.com/problems/zuma-game, 324, 374, Hard, 19577, 52898, 0.37
https://leetcode.com/problems/increasing-subsequences, 1345, 146, Medium, 70181, 139699, 0.5
https://leetcode.com/problems/construct-the-rectangle, 377, 314, Easy, 75029, 143613, 0.52
https://leetcode.com/problems/reverse-pairs, 2434, 170, Hard, 75200, 255137, 0.29
https://leetcode.com/problems/target-sum, 6077, 238, Medium, 316152, 697655, 0.45
https://leetcode.com/problems/teemo-attacking, 320, 31, Easy, 92904, 163648, 0.57
https://leetcode.com/problems/next-greater-element-i, 1930, 129, Easy, 314597, 453568, 0.69
https://leetcode.com/problems/random-point-in-non-overlapping-rectangles, 372, 584, Medium, 33334, 85236, 0.39
https://leetcode.com/problems/diagonal-traverse, 1921, 501, Medium, 176639, 319391, 0.55
https://leetcode.com/problems/keyboard-row, 833, 868, Easy, 144688, 214108, 0.68
https://leetcode.com/problems/find-mode-in-binary-search-tree, 1929, 521, Easy, 140675, 302034, 0.47
https://leetcode.com/problems/ipo, 717, 65, Hard, 30199, 69281, 0.44
https://leetcode.com/problems/next-greater-element-ii, 3977, 122, Medium, 194489, 316753, 0.61
https://leetcode.com/problems/base-7, 428, 188, Easy, 81186, 171751, 0.47
https://leetcode.com/problems/relative-ranks, 343, 18, Easy, 81661, 146862, 0.56
https://leetcode.com/problems/perfect-number, 509, 811, Easy, 96782, 258283, 0.37
https://leetcode.com/problems/most-frequent-subtree-sum, 1340, 210, Medium, 102076, 164425, 0.62
https://leetcode.com/problems/fibonacci-number, 2827, 254, Easy, 644410, 947076, 0.68
https://leetcode.com/problems/find-bottom-left-tree-value, 1912, 202, Medium, 161103, 249030, 0.65
https://leetcode.com/problems/freedom-trail, 647, 32, Hard, 26081, 56809, 0.46
https://leetcode.com/problems/find-largest-value-in-each-tree-row, 1840, 80, Medium, 176009, 274326, 0.64
https://leetcode.com/problems/longest-palindromic-subsequence, 4627, 239, Medium, 230406, 392597, 0.59
https://leetcode.com/problems/super-washing-machines, 512, 175, Hard, 21093, 53832, 0.39
https://leetcode.com/problems/coin-change-2, 4590, 98, Medium, 263474, 466879, 0.56
https://leetcode.com/problems/random-flip-matrix, 278, 86, Medium, 12738, 32715, 0.39
https://leetcode.com/problems/detect-capital, 1539, 356, Easy, 255740, 458993, 0.56
https://leetcode.com/problems/longest-uncommon-subsequence-i, 551, 5429, Easy, 81202, 135487, 0.6
https://leetcode.com/problems/longest-uncommon-subsequence-ii, 353, 1030, Medium, 41981, 104802, 0.4
https://leetcode.com/problems/continuous-subarray-sum, 1380, 195, Medium, 262886, 981678, 0.27
https://leetcode.com/problems/longest-word-in-dictionary-through-deleting, 1248, 323, Medium, 121484, 239130, 0.51
https://leetcode.com/problems/contiguous-array, 4863, 207, Medium, 245313, 533518, 0.46
https://leetcode.com/problems/beautiful-arrangement, 1932, 276, Medium, 120951, 189016, 0.64
https://leetcode.com/problems/random-pick-with-weight, 432, 114, Medium, 254720, 554146, 0.46
https://leetcode.com/problems/minesweeper, 1256, 817, Medium, 108060, 168478, 0.64
https://leetcode.com/problems/minimum-absolute-difference-in-bst, 1819, 109, Easy, 144738, 258525, 0.56
https://leetcode.com/problems/k-diff-pairs-in-an-array, 1623, 1733, Medium, 197303, 526725, 0.37
https://leetcode.com/problems/encode-and-decode-tinyurl, 1096, 2129, Medium, 161344, 193735, 0.83
https://leetcode.com/problems/complex-number-multiplication, 472, 1095, Medium, 79061, 111362, 0.71
https://leetcode.com/problems/convert-bst-to-greater-tree, 3094, 149, Medium, 190096, 304975, 0.62
https://leetcode.com/problems/minimum-time-difference, 882, 188, Medium, 73124, 136715, 0.53
https://leetcode.com/problems/single-element-in-a-sorted-array, 4554, 106, Medium, 268215, 456629, 0.59
https://leetcode.com/problems/reverse-string-ii, 840, 2187, Easy, 140680, 281515, 0.5
https://leetcode.com/problems/01-matrix, 4032, 197, Medium, 210088, 484444, 0.43
https://leetcode.com/problems/diameter-of-binary-tree, 7011, 431, Easy, 654772, 1227859, 0.53
https://leetcode.com/problems/remove-boxes, 1420, 92, Hard, 32951, 69662, 0.47
https://leetcode.com/problems/number-of-provinces, 4585, 220, Medium, 407828, 652720, 0.62
https://leetcode.com/problems/student-attendance-record-i, 244, 14, Easy, 134357, 284287, 0.47
https://leetcode.com/problems/student-attendance-record-ii, 1045, 184, Hard, 41641, 103817, 0.4
https://leetcode.com/problems/optimal-division, 245, 1343, Medium, 30692, 52295, 0.59
https://leetcode.com/problems/brick-wall, 1711, 95, Medium, 97328, 185719, 0.52
https://leetcode.com/problems/next-greater-element-iii, 1931, 320, Medium, 88696, 263887, 0.34
https://leetcode.com/problems/reverse-words-in-a-string-iii, 2377, 150, Easy, 384471, 496733, 0.77
https://leetcode.com/problems/logical-or-of-two-binary-grids-represented-as-quad-trees, 122, 400, Medium, 10818, 22997, 0.47
https://leetcode.com/problems/maximum-depth-of-n-ary-tree, 1842, 68, Easy, 197500, 279455, 0.71
https://leetcode.com/problems/subarray-sum-equals-k, 10881, 349, Medium, 667022, 1521373, 0.44
https://leetcode.com/problems/array-partition-i, 660, 119, Easy, 309825, 412054, 0.75
https://leetcode.com/problems/binary-tree-tilt, 1513, 1874, Easy, 160115, 275535, 0.58
https://leetcode.com/problems/find-the-closest-palindrome, 451, 1087, Hard, 29730, 141445, 0.21
https://leetcode.com/problems/array-nesting, 1779, 137, Medium, 110590, 196720, 0.56
https://leetcode.com/problems/reshape-the-matrix, 1884, 221, Easy, 201086, 323859, 0.62
https://leetcode.com/problems/permutation-in-string, 4309, 123, Medium, 291297, 660414, 0.44
https://leetcode.com/problems/subtree-of-another-tree, 4738, 237, Easy, 416369, 922650, 0.45
https://leetcode.com/problems/distribute-candies, 889, 1115, Easy, 194837, 297939, 0.65
https://leetcode.com/problems/out-of-boundary-paths, 1398, 180, Medium, 61304, 153481, 0.4
https://leetcode.com/problems/shortest-unsorted-continuous-subarray, 4723, 195, Medium, 207939, 612677, 0.34
https://leetcode.com/problems/delete-operation-for-two-strings, 2497, 42, Medium, 105430, 192137, 0.55
https://leetcode.com/problems/erect-the-fence, 532, 335, Hard, 23741, 54940, 0.43
https://leetcode.com/problems/n-ary-tree-preorder-traversal, 1511, 75, Easy, 206195, 272690, 0.76
https://leetcode.com/problems/n-ary-tree-postorder-traversal, 1441, 78, Easy, 168297, 222210, 0.76
https://leetcode.com/problems/tag-validator, 124, 547, Hard, 10581, 29350, 0.36
https://leetcode.com/problems/valid-square, 632, 712, Medium, 78487, 179469, 0.44
https://leetcode.com/problems/longest-harmonious-subsequence, 1456, 145, Easy, 111024, 211853, 0.52
https://leetcode.com/problems/big-countries, 685, 845, Easy, 255978, 325371, 0.79
https://leetcode.com/problems/classes-more-than-5-students, 395, 891, Easy, 144672, 352371, 0.41
https://leetcode.com/problems/range-addition-ii, 612, 783, Easy, 74963, 137617, 0.54
https://leetcode.com/problems/minimum-index-sum-of-two-lists, 1075, 308, Easy, 140017, 264757, 0.53
https://leetcode.com/problems/non-negative-integers-without-consecutive-ones, 1015, 112, Hard, 29619, 76843, 0.39
https://leetcode.com/problems/can-place-flowers, 2690, 619, Easy, 272321, 826282, 0.33
https://leetcode.com/problems/construct-string-from-binary-tree, 1260, 1642, Easy, 122590, 214167, 0.57
https://leetcode.com/problems/find-duplicate-file-in-system, 776, 900, Medium, 92175, 144884, 0.64
https://leetcode.com/problems/valid-triangle-number, 2279, 139, Medium, 128190, 259096, 0.49
https://leetcode.com/problems/merge-two-binary-trees, 5980, 231, Easy, 512683, 662030, 0.77
https://leetcode.com/problems/not-boring-movies, 453, 356, Easy, 172786, 239320, 0.72
https://leetcode.com/problems/task-scheduler, 6001, 1153, Medium, 320366, 592012, 0.54
https://leetcode.com/problems/design-circular-queue, 1516, 158, Medium, 157977, 326075, 0.48
https://leetcode.com/problems/add-one-row-to-tree, 1180, 170, Medium, 79829, 148726, 0.54
https://leetcode.com/problems/exchange-seats, 612, 340, Medium, 93526, 136135, 0.69
https://leetcode.com/problems/swap-salary, 776, 346, Easy, 174372, 217249, 0.8
https://leetcode.com/problems/maximum-product-of-three-numbers, 2409, 506, Easy, 193949, 414745, 0.47
https://leetcode.com/problems/k-inverse-pairs-array, 735, 107, Hard, 24361, 65481, 0.37
https://leetcode.com/problems/course-schedule-iii, 1791, 53, Hard, 53806, 151274, 0.36
https://leetcode.com/problems/smallest-range-covering-elements-from-k-lists, 1925, 34, Hard, 59656, 103368, 0.58
https://leetcode.com/problems/sum-of-square-numbers, 1223, 452, Medium, 125771, 363793, 0.35
https://leetcode.com/problems/exclusive-time-of-functions, 1483, 2238, Medium, 153664, 259265, 0.59
https://leetcode.com/problems/average-of-levels-in-binary-tree, 2713, 224, Easy, 247594, 363676, 0.68
https://leetcode.com/problems/shopping-offers, 937, 608, Medium, 44031, 80990, 0.54
https://leetcode.com/problems/decode-ways-ii, 994, 735, Hard, 58915, 194277, 0.3
https://leetcode.com/problems/solve-the-equation, 351, 675, Medium, 31299, 72312, 0.43
https://leetcode.com/problems/design-circular-deque, 618, 54, Medium, 39433, 69085, 0.57
https://leetcode.com/problems/maximum-average-subarray-i, 1423, 153, Easy, 129591, 299482, 0.43
https://leetcode.com/problems/set-mismatch, 1692, 529, Easy, 156873, 380755, 0.41
https://leetcode.com/problems/maximum-length-of-pair-chain, 2030, 97, Medium, 101398, 183344, 0.55
https://leetcode.com/problems/palindromic-substrings, 5752, 151, Medium, 368706, 574866, 0.64
https://leetcode.com/problems/replace-words, 1371, 147, Medium, 89072, 144763, 0.62
https://leetcode.com/problems/dota2-senate, 405, 294, Medium, 17998, 45271, 0.4
https://leetcode.com/problems/2-keys-keyboard, 2322, 156, Medium, 93741, 180486, 0.52
https://leetcode.com/problems/find-duplicate-subtrees, 2901, 282, Medium, 134074, 242409, 0.55
https://leetcode.com/problems/two-sum-iv-input-is-a-bst, 3244, 192, Easy, 282240, 482579, 0.58
https://leetcode.com/problems/maximum-binary-tree, 3339, 292, Medium, 199269, 239757, 0.83
https://leetcode.com/problems/print-binary-tree, 134, 154, Medium, 47537, 80775, 0.59
https://leetcode.com/problems/robot-return-to-origin, 1588, 711, Easy, 318247, 424703, 0.75
https://leetcode.com/problems/find-k-closest-elements, 3806, 393, Medium, 255489, 578255, 0.44
https://leetcode.com/problems/split-array-into-consecutive-subsequences, 1997, 534, Medium, 66645, 146786, 0.45
https://leetcode.com/problems/image-smoother, 368, 1526, Easy, 61844, 114936, 0.54
https://leetcode.com/problems/maximum-width-of-binary-tree, 3316, 526, Medium, 141854, 357352, 0.4
https://leetcode.com/problems/strange-printer, 757, 72, Hard, 23839, 53076, 0.45
https://leetcode.com/problems/non-decreasing-array, 3471, 661, Medium, 166917, 781772, 0.21
https://leetcode.com/problems/beautiful-arrangement-ii, 632, 948, Medium, 46267, 78055, 0.59
https://leetcode.com/problems/kth-smallest-number-in-multiplication-table, 1527, 44, Hard, 46260, 91115, 0.51
https://leetcode.com/problems/trim-a-binary-search-tree, 3439, 216, Medium, 182838, 283333, 0.65
https://leetcode.com/problems/maximum-swap, 2248, 131, Medium, 147623, 313385, 0.47
https://leetcode.com/problems/second-minimum-node-in-a-binary-tree, 1096, 1390, Easy, 128737, 296660, 0.43
https://leetcode.com/problems/bulb-switcher-ii, 16, 50, Medium, 16250, 31925, 0.51
https://leetcode.com/problems/number-of-longest-increasing-subsequence, 3127, 158, Medium, 101884, 252537, 0.4
https://leetcode.com/problems/longest-continuous-increasing-subsequence, 1568, 158, Easy, 182284, 379764, 0.48
https://leetcode.com/problems/cut-off-trees-for-golf-event, 839, 485, Hard, 52252, 147261, 0.35
https://leetcode.com/problems/implement-magic-dictionary, 940, 176, Medium, 60174, 106693, 0.56
https://leetcode.com/problems/map-sum-pairs, 1132, 117, Medium, 83018, 145723, 0.57
https://leetcode.com/problems/valid-parenthesis-string, 3096, 75, Medium, 158337, 482054, 0.33
https://leetcode.com/problems/24-game, 1121, 207, Hard, 60108, 123824, 0.49
https://leetcode.com/problems/valid-palindrome-ii, 3886, 233, Easy, 391600, 1020191, 0.38
https://leetcode.com/problems/baseball-game, 934, 1337, Easy, 136957, 198149, 0.69
https://leetcode.com/problems/redundant-connection, 3320, 276, Medium, 184040, 302335, 0.61
https://leetcode.com/problems/redundant-connection-ii, 1458, 261, Hard, 49650, 147768, 0.34
https://leetcode.com/problems/longest-univalue-path, 2901, 602, Medium, 134977, 345769, 0.39
https://leetcode.com/problems/knight-probability-in-chessboard, 1787, 280, Medium, 75415, 146843, 0.51
https://leetcode.com/problems/maximum-sum-of-3-non-overlapping-subarrays, 1533, 95, Hard, 60505, 125474, 0.48
https://leetcode.com/problems/employee-importance, 1467, 1196, Medium, 163822, 259479, 0.63
https://leetcode.com/problems/stickers-to-spell-word, 678, 65, Hard, 28527, 61036, 0.47
https://leetcode.com/problems/top-k-frequent-words, 4046, 236, Medium, 349946, 646891, 0.54
https://leetcode.com/problems/binary-number-with-alternating-bits, 841, 100, Easy, 87898, 144968, 0.61
https://leetcode.com/problems/max-area-of-island, 5196, 137, Medium, 405115, 588838, 0.69
https://leetcode.com/problems/count-binary-substrings, 2524, 514, Easy, 128304, 199734, 0.64
https://leetcode.com/problems/degree-of-an-array, 1826, 1202, Easy, 139517, 251508, 0.55
https://leetcode.com/problems/partition-to-k-equal-sum-subsets, 4341, 257, Medium, 182686, 400552, 0.46
https://leetcode.com/problems/falling-squares, 421, 69, Hard, 18739, 42961, 0.44
https://leetcode.com/problems/search-in-a-binary-search-tree, 2407, 139, Easy, 386806, 515871, 0.75
https://leetcode.com/problems/insert-into-a-binary-search-tree, 2951, 130, Medium, 276184, 368190, 0.75
https://leetcode.com/problems/kth-largest-element-in-a-stream, 1896, 1103, Easy, 180751, 344545, 0.52
https://leetcode.com/problems/binary-search, 3350, 87, Easy, 621399, 1137359, 0.55
https://leetcode.com/problems/design-hashset, 1129, 146, Easy, 161513, 253130, 0.64
https://leetcode.com/problems/design-hashmap, 2326, 247, Easy, 258202, 404750, 0.64
https://leetcode.com/problems/design-linked-list, 1295, 1105, Medium, 166592, 622668, 0.27
https://leetcode.com/problems/to-lower-case, 954, 2217, Easy, 320312, 395281, 0.81
https://leetcode.com/problems/random-pick-with-blacklist, 567, 88, Hard, 25206, 76048, 0.33
https://leetcode.com/problems/minimum-ascii-delete-sum-for-two-strings, 1776, 61, Medium, 58333, 95294, 0.61
https://leetcode.com/problems/subarray-product-less-than-k, 3474, 120, Medium, 144768, 337133, 0.43
https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-transaction-fee, 3581, 93, Medium, 149537, 244065, 0.61
https://leetcode.com/problems/range-module, 859, 66, Hard, 40324, 93411, 0.43
https://leetcode.com/problems/1-bit-and-2-bit-characters, 648, 1663, Easy, 99982, 216234, 0.46
https://leetcode.com/problems/maximum-length-of-repeated-subarray, 3450, 86, Medium, 157266, 306186, 0.51
https://leetcode.com/problems/find-k-th-smallest-pair-distance, 1788, 58, Hard, 54736, 158715, 0.34
https://leetcode.com/problems/longest-word-in-dictionary, 1221, 1257, Medium, 106353, 209852, 0.51
https://leetcode.com/problems/accounts-merge, 3870, 693, Medium, 224170, 405227, 0.55
https://leetcode.com/problems/remove-comments, 536, 1443, Medium, 51472, 138284, 0.37
https://leetcode.com/problems/find-pivot-index, 2758, 355, Easy, 275717, 544708, 0.51
https://leetcode.com/problems/split-linked-list-in-parts, 1654, 185, Medium, 91224, 161533, 0.56
https://leetcode.com/problems/number-of-atoms, 857, 211, Hard, 42141, 81632, 0.52
https://leetcode.com/problems/self-dividing-numbers, 1072, 344, Easy, 169942, 221568, 0.77
https://leetcode.com/problems/my-calendar-i, 1781, 56, Medium, 138474, 252055, 0.55
https://leetcode.com/problems/count-different-palindromic-subsequences, 1180, 62, Hard, 25216, 57332, 0.44
https://leetcode.com/problems/my-calendar-ii, 1059, 120, Medium, 69102, 130575, 0.53
https://leetcode.com/problems/my-calendar-iii, 665, 140, Hard, 38199, 57823, 0.66
https://leetcode.com/problems/flood-fill, 3384, 341, Easy, 341884, 594235, 0.58
https://leetcode.com/problems/asteroid-collision, 3104, 241, Medium, 177293, 399933, 0.44
https://leetcode.com/problems/parse-lisp-expression, 374, 292, Hard, 17942, 35110, 0.51
https://leetcode.com/problems/monotone-increasing-digits, 801, 84, Medium, 35223, 75604, 0.47
https://leetcode.com/problems/daily-temperatures, 6322, 150, Medium, 348616, 522186, 0.67
https://leetcode.com/problems/delete-and-earn, 3214, 214, Medium, 119054, 217051, 0.55
https://leetcode.com/problems/cherry-pickup, 2395, 115, Hard, 50125, 138712, 0.36
https://leetcode.com/problems/network-delay-time, 3622, 270, Medium, 212139, 443203, 0.48
https://leetcode.com/problems/find-smallest-letter-greater-than-target, 1299, 1219, Easy, 160482, 351593, 0.46
https://leetcode.com/problems/prefix-and-suffix-search, 974, 319, Hard, 47462, 131179, 0.36
https://leetcode.com/problems/min-cost-climbing-stairs, 5248, 940, Easy, 402442, 698300, 0.58
https://leetcode.com/problems/largest-number-at-least-twice-of-others, 607, 736, Easy, 145117, 323867, 0.45
https://leetcode.com/problems/shortest-completing-word, 281, 822, Easy, 47174, 80445, 0.59
https://leetcode.com/problems/contain-virus, 206, 357, Hard, 7832, 15751, 0.5
https://leetcode.com/problems/open-the-lock, 2540, 85, Medium, 146835, 266068, 0.55
https://leetcode.com/problems/cracking-the-safe, 149, 23, Hard, 43832, 80814, 0.54
https://leetcode.com/problems/reach-a-number, 1009, 643, Medium, 36888, 88578, 0.42
https://leetcode.com/problems/pyramid-transition-matrix, 435, 418, Medium, 26472, 48152, 0.55
https://leetcode.com/problems/set-intersection-size-at-least-two, 426, 56, Hard, 14904, 34678, 0.43
https://leetcode.com/problems/special-binary-string, 503, 166, Hard, 12913, 21633, 0.6
https://leetcode.com/problems/prime-number-of-set-bits-in-binary-representation, 425, 449, Easy, 65173, 98418, 0.66
https://leetcode.com/problems/partition-labels, 6269, 250, Medium, 323474, 411485, 0.79
https://leetcode.com/problems/largest-plus-sign, 1055, 185, Medium, 47029, 96891, 0.49
https://leetcode.com/problems/couples-holding-hands, 1499, 82, Hard, 41325, 73265, 0.56
https://leetcode.com/problems/reorganize-string, 4126, 168, Medium, 190478, 368920, 0.52
https://leetcode.com/problems/max-chunks-to-make-sorted-ii, 1015, 30, Hard, 37865, 73217, 0.52
https://leetcode.com/problems/max-chunks-to-make-sorted, 1651, 175, Medium, 66257, 115430, 0.57
https://leetcode.com/problems/basic-calculator-iv, 108, 1127, Hard, 7804, 14075, 0.55
https://leetcode.com/problems/jewels-and-stones, 3293, 477, Easy, 707991, 808604, 0.88
https://leetcode.com/problems/sliding-puzzle, 1364, 36, Hard, 67017, 106640, 0.63
https://leetcode.com/problems/global-and-local-inversions, 1110, 291, Medium, 54789, 120449, 0.45
